sale_dollars,datekey,Sales Event,SourceID,Measure,dice,product_class,Store,QueryDefID,startDate,endDate,CaseTypeName,SourceServer,SourceCatalog,SourceSchema
10868.76,2014-01-09,Bad Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
26026.68,2014-01-16,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
23509.38,2014-01-23,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
26337.29,2014-01-30,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
26573.03,2014-02-06,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
26351.04,2014-02-13,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
21002.88,2014-02-20,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
27131.869999999995,2014-02-27,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
26971.58,2014-03-06,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
20583.68,2014-03-13,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
23711.99,2014-03-20,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
27840.090000000004,2014-03-27,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
26474.54,2014-04-03,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
32935.16,2014-04-10,Big Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
28347.99,2014-04-17,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
25115.47,2014-04-24,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
28503.56,2014-05-01,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
27411.380000000005,2014-05-08,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
2200.92,2014-05-13,Bad Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
31659.1,2014-05-15,Big Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
20998.6,2014-05-22,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
26895.33,2014-05-29,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
23447.03,2014-06-05,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
19826.24,2014-06-12,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
25990.91,2014-06-19,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
23246.8,2014-06-26,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
20563.9,2014-07-02,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
25084.88,2014-07-10,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
26996.36,2014-07-17,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
27149.12,2014-07-24,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
31868.93,2014-07-31,Big Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
19193.14,2014-08-07,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
29394.950000000004,2014-08-14,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
28345.28,2014-08-21,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
4561.2,2014-08-25,Bad Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
23652.66,2014-08-28,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
28915.12,2014-09-04,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
29153.65,2014-09-11,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
34244.06,2014-09-18,Big Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
22391.6,2014-09-25,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
20925.02,2014-10-02,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
29013.96,2014-10-09,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
17375.370000000003,2014-10-16,Bad Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
27083.149999999998,2014-10-23,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
34723.03,2014-10-30,Big Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
22239.76,2014-11-06,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
35034.88,2014-11-13,Big Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
23673.93,2014-11-20,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
23211.340000000004,2014-11-25,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
27206.92,2014-12-04,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
31796.04,2014-12-11,Big Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
35945.84,2014-12-18,Big Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
23473.52,2014-12-23,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
27260.450000000004,2014-12-30,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
26024.21,2015-01-08,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
25566.42,2015-01-15,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
30112.800000000003,2015-01-22,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
30129.45,2015-01-29,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
27047.13,2015-02-05,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
32532.18,2015-02-12,Big Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
33704.11,2015-02-19,Big Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
28927.73,2015-02-26,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
21743.46,2015-03-05,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
33409.0,2015-03-12,Big Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
30830.68,2015-03-19,Normal Sales Day,3,sale_dollars,datekey,"Whiskey,Vodka,Rum,Tequila,Gin",Hillstreet News and Tobacco,817af0153bba0a4269ea8b7b86a8ec34ae266a57b16a3d7c35e762f31ce617fa3417d5b530e5c75c11e6fe9479a61ef79804b5907b2e3776b3607f9ee32e9fe6,2005-01-01,2022-12-31,DailySalesPerf,KyvosNew,Eugene Training,iowa_liquor_sales
